operating_day,line_id,stop_id,arrival,departure,vehicle_seats,passengers,hari,day_of_week,jenis_hari,jam,jam_kategori,tanggal,occupancy_rate,cuaca,biaya_operasional,prioritas_rute,is_peak_hour
2026-01-26,BRT-01,STOP-011,2026-01-26 22:51:00,2026-01-26 22:57:00,35,41,Monday,0,Weekday,22,Malam,2026-01-26,117.14285714285715,Hujan Ringan,750000.0,Tinggi,0
2026-01-09,MRT-01,STOP-003,2026-01-09 10:15:00,2026-01-09 10:24:00,60,52,Friday,4,Weekday,10,Siang,2026-01-09,86.66666666666667,Hujan Ringan,750000.0,Tinggi,0
2026-01-11,BUS-12,STOP-015,2026-01-11 09:27:00,2026-01-11 09:33:00,80,27,Sunday,6,Weekend,9,Pagi Sibuk,2026-01-11,33.75,Hujan,1500000.0,Rendah,1
2026-01-17,BUS-07,STOP-012,2026-01-17 22:19:00,2026-01-17 22:23:00,45,30,Saturday,5,Weekend,22,Malam,2026-01-17,66.66666666666666,Hujan,750000.0,Sedang,0
2026-01-12,LRT-02,STOP-009,2026-01-12 16:54:00,2026-01-12 16:57:00,60,51,Monday,0,Weekday,16,Sore Sibuk,2026-01-12,85.0,Cerah,750000.0,Tinggi,1
2026-01-16,BUS-07,STOP-007,2026-01-16 16:17:00,2026-01-16 16:21:00,80,36,Friday,4,Weekday,16,Sore Sibuk,2026-01-16,45.0,Cerah,1500000.0,Rendah,1
2026-01-24,BUS-07,STOP-017,2026-01-24 17:16:00,2026-01-24 17:20:00,45,67,Saturday,5,Weekend,17,Sore Sibuk,2026-01-24,148.88888888888889,Hujan Ringan,750000.0,Tinggi,1
2026-01-21,BUS-12,STOP-001,2026-01-21 22:52:00,2026-01-21 22:56:00,80,35,Wednesday,2,Weekday,22,Malam,2026-01-21,43.75,Cerah,1500000.0,Rendah,0
2026-01-15,LRT-02,STOP-011,2026-01-15 16:30:00,2026-01-15 16:37:00,35,41,Thursday,3,Weekday,16,Sore Sibuk,2026-01-15,117.14285714285715,Hujan,750000.0,Tinggi,1
2026-01-19,BUS-07,STOP-009,2026-01-19 12:23:00,2026-01-19 12:28:00,60,16,Monday,0,Weekday,12,Siang,2026-01-19,26.666666666666668,Cerah,750000.0,Rendah,0
2026-01-06,BRT-02,STOP-004,2026-01-06 12:46:00,2026-01-06 12:48:00,50,11,Tuesday,1,Weekday,12,Siang,2026-01-06,22.0,Berawan,750000.0,Rendah,0
2026-01-05,BUS-12,STOP-002,2026-01-05 18:53:00,2026-01-05 18:58:00,50,52,Monday,0,Weekday,18,Sore Sibuk,2026-01-05,104.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-08,LRT-02,STOP-001,2026-01-08 09:15:00,2026-01-08 09:17:00,80,48,Thursday,3,Weekday,9,Pagi Sibuk,2026-01-08,60.0,Cerah,1500000.0,Sedang,1
2026-02-11,BUS-07,STOP-009,2026-02-11 15:05:00,2026-02-11 15:08:00,35,39,Wednesday,2,Weekday,15,Siang,2026-02-11,111.42857142857143,Berawan,750000.0,Tinggi,0
2026-01-28,MRT-01,STOP-014,2026-01-28 09:24:00,2026-01-28 09:30:00,60,73,Wednesday,2,Weekday,9,Pagi Sibuk,2026-01-28,121.66666666666666,Hujan,750000.0,Tinggi,1
2026-01-29,BRT-01,STOP-006,2026-01-29 21:32:00,2026-01-29 21:43:00,35,44,Thursday,3,Weekday,21,Malam,2026-01-29,125.71428571428571,Cerah,750000.0,Tinggi,0
2026-01-25,BRT-01,STOP-013,2026-01-25 17:11:00,2026-01-25 17:14:00,80,70,Sunday,6,Weekend,17,Sore Sibuk,2026-01-25,87.5,Hujan,1500000.0,Tinggi,1
2026-01-09,BUS-12,STOP-016,2026-01-09 15:30:00,2026-01-09 15:35:00,80,5,Friday,4,Weekday,15,Siang,2026-01-09,6.25,Hujan,1500000.0,Rendah,0
2026-01-22,MRT-01,STOP-006,2026-01-22 18:12:00,2026-01-22 18:15:00,60,95,Thursday,3,Weekday,18,Sore Sibuk,2026-01-22,158.33333333333331,Berawan,750000.0,Tinggi,1
2026-01-22,MRT-01,STOP-005,2026-01-22 17:29:00,2026-01-22 17:37:00,35,62,Thursday,3,Weekday,17,Sore Sibuk,2026-01-22,177.14285714285714,Cerah,750000.0,Tinggi,1
2026-01-28,BUS-07,STOP-002,2026-01-28 16:44:00,2026-01-28 16:46:00,50,33,Wednesday,2,Weekday,16,Sore Sibuk,2026-01-28,66.0,Hujan Ringan,750000.0,Sedang,1
2026-02-08,LRT-02,STOP-015,2026-02-08 13:09:00,2026-02-08 13:11:00,60,14,Sunday,6,Weekend,13,Siang,2026-02-08,23.333333333333332,Hujan,750000.0,Rendah,0
2026-01-11,MRT-01,STOP-015,2026-01-11 15:22:00,2026-01-11 15:25:00,35,51,Sunday,6,Weekend,15,Siang,2026-01-11,145.7142857142857,Berawan,750000.0,Tinggi,0
2026-01-26,MRT-01,STOP-006,2026-01-26 21:29:00,2026-01-26 21:31:00,45,64,Monday,0,Weekday,21,Malam,2026-01-26,142.22222222222223,Berawan,750000.0,Tinggi,0
2026-02-11,BUS-12,STOP-017,2026-02-11 14:00:00,2026-02-11 14:09:00,50,28,Wednesday,2,Weekday,14,Siang,2026-02-11,56.00000000000001,Cerah,750000.0,Rendah,0
2026-01-09,BRT-02,STOP-002,2026-01-09 21:43:00,2026-01-09 21:45:00,80,33,Friday,4,Weekday,21,Malam,2026-01-09,41.25,Berawan,1500000.0,Rendah,0
2026-02-08,LRT-02,STOP-010,2026-02-08 06:33:00,2026-02-08 06:41:00,80,32,Sunday,6,Weekend,6,Pagi Sibuk,2026-02-08,40.0,Cerah,1500000.0,Rendah,1
2026-01-23,LRT-02,STOP-004,2026-01-23 07:38:00,2026-01-23 07:47:00,60,56,Friday,4,Weekday,7,Pagi Sibuk,2026-01-23,93.33333333333333,Hujan,750000.0,Tinggi,1
2026-02-08,MRT-01,STOP-017,2026-02-08 14:28:00,2026-02-08 14:39:00,60,42,Sunday,6,Weekend,14,Siang,2026-02-08,70.0,Cerah,750000.0,Sedang,0
2026-01-06,BRT-01,STOP-013,2026-01-06 18:20:00,2026-01-06 18:24:00,45,85,Tuesday,1,Weekday,18,Sore Sibuk,2026-01-06,188.88888888888889,Hujan,750000.0,Tinggi,1
2026-01-21,BUS-12,STOP-015,2026-01-21 15:40:00,2026-01-21 15:51:00,50,10,Wednesday,2,Weekday,15,Siang,2026-01-21,20.0,Berawan,750000.0,Rendah,0
2026-01-30,BRT-02,STOP-009,2026-01-30 11:32:00,2026-01-30 11:40:00,80,18,Friday,4,Weekday,11,Siang,2026-01-30,22.5,Hujan,1500000.0,Rendah,0
2026-02-11,BRT-02,STOP-003,2026-02-11 07:38:00,2026-02-11 07:45:00,35,30,Wednesday,2,Weekday,7,Pagi Sibuk,2026-02-11,85.71428571428571,Berawan,750000.0,Tinggi,1
2026-01-21,BUS-07,STOP-008,2026-01-21 06:17:00,2026-01-21 06:19:00,60,16,Wednesday,2,Weekday,6,Pagi Sibuk,2026-01-21,26.666666666666668,Cerah,750000.0,Rendah,1
2026-01-22,BUS-07,STOP-015,2026-01-22 18:15:00,2026-01-22 18:17:00,35,35,Thursday,3,Weekday,18,Sore Sibuk,2026-01-22,100.0,Berawan,750000.0,Tinggi,1
2026-02-02,BRT-02,STOP-005,2026-02-02 14:44:00,2026-02-02 14:55:00,80,37,Monday,0,Weekday,14,Siang,2026-02-02,46.25,Hujan Ringan,1500000.0,Rendah,0
2026-01-30,BRT-01,STOP-003,2026-01-30 08:48:00,2026-01-30 08:52:00,45,69,Friday,4,Weekday,8,Pagi Sibuk,2026-01-30,153.33333333333334,Cerah,750000.0,Tinggi,1
2026-01-13,BRT-02,STOP-008,2026-01-13 07:29:00,2026-01-13 07:33:00,60,62,Tuesday,1,Weekday,7,Pagi Sibuk,2026-01-13,103.33333333333334,Cerah,750000.0,Tinggi,1
2026-01-07,MRT-01,STOP-005,2026-01-07 08:22:00,2026-01-07 08:26:00,60,84,Wednesday,2,Weekday,8,Pagi Sibuk,2026-01-07,140.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-20,BUS-07,STOP-013,2026-01-20 05:18:00,2026-01-20 05:26:00,60,10,Tuesday,1,Weekday,5,Dini Hari,2026-01-20,16.666666666666664,Hujan Ringan,750000.0,Rendah,0
2026-01-05,BRT-01,STOP-007,2026-01-05 12:13:00,2026-01-05 12:18:00,50,52,Monday,0,Weekday,12,Siang,2026-01-05,104.0,Cerah,750000.0,Tinggi,0
2026-02-04,BRT-01,STOP-003,2026-02-04 19:11:00,2026-02-04 19:18:00,45,43,Wednesday,2,Weekday,19,Sore Sibuk,2026-02-04,95.55555555555556,Berawan,750000.0,Tinggi,1
2026-01-01,LRT-02,STOP-002,2026-01-01 16:18:00,2026-01-01 16:27:00,60,30,Thursday,3,Weekday,16,Sore Sibuk,2026-01-01,50.0,Hujan,750000.0,Rendah,1
2026-01-05,BUS-12,STOP-005,2026-01-05 19:53:00,2026-01-05 20:01:00,80,29,Monday,0,Weekday,19,Sore Sibuk,2026-01-05,36.25,Hujan,1500000.0,Rendah,1
2026-02-04,BRT-02,STOP-016,2026-02-04 21:43:00,2026-02-04 21:47:00,60,25,Wednesday,2,Weekday,21,Malam,2026-02-04,41.66666666666667,Hujan,750000.0,Rendah,0
2026-02-14,BUS-07,STOP-010,2026-02-14 22:52:00,2026-02-14 22:59:00,35,19,Saturday,5,Weekend,22,Malam,2026-02-14,54.285714285714285,Hujan,750000.0,Rendah,0
2026-01-07,MRT-01,STOP-008,2026-01-07 19:54:00,2026-01-07 19:56:00,35,55,Wednesday,2,Weekday,19,Sore Sibuk,2026-01-07,157.14285714285714,Berawan,750000.0,Tinggi,1
2026-01-05,LRT-02,STOP-005,2026-01-05 20:08:00,2026-01-05 20:19:00,45,24,Monday,0,Weekday,20,Malam,2026-01-05,53.333333333333336,Cerah,750000.0,Rendah,0
2026-01-22,BRT-01,STOP-005,2026-01-22 05:02:00,2026-01-22 05:13:00,45,66,Thursday,3,Weekday,5,Dini Hari,2026-01-22,146.66666666666666,Cerah,750000.0,Tinggi,0
2026-02-05,BRT-01,STOP-013,2026-02-05 14:00:00,2026-02-05 14:11:00,35,53,Thursday,3,Weekday,14,Siang,2026-02-05,151.42857142857142,Berawan,750000.0,Tinggi,0
2026-01-23,BUS-12,STOP-015,2026-01-23 22:14:00,2026-01-23 22:23:00,80,26,Friday,4,Weekday,22,Malam,2026-01-23,32.5,Hujan Ringan,1500000.0,Rendah,0
2026-01-08,BRT-01,STOP-006,2026-01-08 13:47:00,2026-01-08 13:52:00,45,15,Thursday,3,Weekday,13,Siang,2026-01-08,33.33333333333333,Cerah,750000.0,Rendah,0
2026-01-24,BUS-12,STOP-001,2026-01-24 21:10:00,2026-01-24 21:13:00,45,34,Saturday,5,Weekend,21,Malam,2026-01-24,75.55555555555556,Hujan Ringan,750000.0,Sedang,0
2026-01-19,LRT-02,STOP-009,2026-01-19 12:25:00,2026-01-19 12:28:00,45,34,Monday,0,Weekday,12,Siang,2026-01-19,75.55555555555556,Cerah,750000.0,Sedang,0
2026-01-31,BRT-02,STOP-013,2026-01-31 11:19:00,2026-01-31 11:24:00,50,34,Saturday,5,Weekend,11,Siang,2026-01-31,68.0,Cerah,750000.0,Sedang,0
2026-01-21,LRT-02,STOP-005,2026-01-21 13:03:00,2026-01-21 13:10:00,45,28,Wednesday,2,Weekday,13,Siang,2026-01-21,62.22222222222222,Hujan,750000.0,Sedang,0
2026-01-10,BUS-12,STOP-009,2026-01-10 05:18:00,2026-01-10 05:25:00,50,36,Saturday,5,Weekend,5,Dini Hari,2026-01-10,72.0,Hujan Ringan,750000.0,Sedang,0
2026-01-25,BUS-12,STOP-016,2026-01-25 07:16:00,2026-01-25 07:26:00,45,61,Sunday,6,Weekend,7,Pagi Sibuk,2026-01-25,135.55555555555557,Berawan,750000.0,Tinggi,1
2026-02-12,LRT-02,STOP-017,2026-02-12 09:39:00,2026-02-12 09:47:00,35,26,Thursday,3,Weekday,9,Pagi Sibuk,2026-02-12,74.28571428571429,Cerah,750000.0,Sedang,1
2026-01-22,LRT-02,STOP-014,2026-01-22 11:45:00,2026-01-22 11:52:00,35,44,Thursday,3,Weekday,11,Siang,2026-01-22,125.71428571428571,Hujan Ringan,750000.0,Tinggi,0
2026-01-09,LRT-02,STOP-005,2026-01-09 13:00:00,2026-01-09 13:08:00,45,46,Friday,4,Weekday,13,Siang,2026-01-09,102.22222222222221,Berawan,750000.0,Tinggi,0
2026-01-12,BUS-12,STOP-015,2026-01-12 05:18:00,2026-01-12 05:22:00,35,3,Monday,0,Weekday,5,Dini Hari,2026-01-12,8.571428571428571,Berawan,750000.0,Rendah,0
2026-01-02,BRT-02,STOP-007,2026-01-02 11:10:00,2026-01-02 11:16:00,45,26,Friday,4,Weekday,11,Siang,2026-01-02,57.77777777777777,Hujan,750000.0,Rendah,0
2026-02-14,MRT-01,STOP-004,2026-02-14 11:33:00,2026-02-14 11:35:00,45,61,Saturday,5,Weekend,11,Siang,2026-02-14,135.55555555555557,Cerah,750000.0,Tinggi,0
2026-01-10,BUS-07,STOP-009,2026-01-10 10:54:00,2026-01-10 10:56:00,50,36,Saturday,5,Weekend,10,Siang,2026-01-10,72.0,Hujan,750000.0,Sedang,0
2026-02-05,BUS-12,STOP-013,2026-02-05 14:03:00,2026-02-05 14:12:00,45,32,Thursday,3,Weekday,14,Siang,2026-02-05,71.11111111111111,Berawan,750000.0,Sedang,0
2026-02-07,BUS-12,STOP-014,2026-02-07 13:23:00,2026-02-07 13:32:00,35,28,Saturday,5,Weekend,13,Siang,2026-02-07,80.0,Hujan Ringan,750000.0,Sedang,0
2026-02-04,BRT-01,STOP-008,2026-02-04 10:50:00,2026-02-04 11:01:00,80,25,Wednesday,2,Weekday,10,Siang,2026-02-04,31.25,Cerah,1500000.0,Rendah,0
2026-02-04,BRT-01,STOP-014,2026-02-04 05:36:00,2026-02-04 05:44:00,45,56,Wednesday,2,Weekday,5,Dini Hari,2026-02-04,124.44444444444444,Hujan,750000.0,Tinggi,0
2026-02-03,BUS-07,STOP-013,2026-02-03 19:19:00,2026-02-03 19:21:00,60,14,Tuesday,1,Weekday,19,Sore Sibuk,2026-02-03,23.333333333333332,Cerah,750000.0,Rendah,1
2026-01-13,MRT-01,STOP-005,2026-01-13 22:02:00,2026-01-13 22:08:00,80,67,Tuesday,1,Weekday,22,Malam,2026-01-13,83.75,Hujan,1500000.0,Sedang,0
2026-02-13,BUS-12,STOP-015,2026-02-13 12:10:00,2026-02-13 12:14:00,50,27,Friday,4,Weekday,12,Siang,2026-02-13,54.0,Cerah,750000.0,Rendah,0
2026-02-10,MRT-01,STOP-008,2026-02-10 21:18:00,2026-02-10 21:20:00,60,57,Tuesday,1,Weekday,21,Malam,2026-02-10,95.0,Hujan Ringan,750000.0,Tinggi,0
2026-01-22,MRT-01,STOP-011,2026-01-22 09:42:00,2026-01-22 09:47:00,50,59,Thursday,3,Weekday,9,Pagi Sibuk,2026-01-22,118.0,Cerah,750000.0,Tinggi,1
2026-01-26,MRT-01,STOP-017,2026-01-26 14:45:00,2026-01-26 14:53:00,50,58,Monday,0,Weekday,14,Siang,2026-01-26,115.99999999999999,Hujan Ringan,750000.0,Tinggi,0
2026-01-01,MRT-01,STOP-016,2026-01-01 19:09:00,2026-01-01 19:12:00,80,47,Thursday,3,Weekday,19,Sore Sibuk,2026-01-01,58.75,Hujan Ringan,1500000.0,Rendah,1
2026-01-24,BRT-02,STOP-005,2026-01-24 15:45:00,2026-01-24 15:50:00,45,42,Saturday,5,Weekend,15,Siang,2026-01-24,93.33333333333333,Cerah,750000.0,Tinggi,0
2026-01-08,BUS-12,STOP-005,2026-01-08 21:21:00,2026-01-08 21:30:00,35,31,Thursday,3,Weekday,21,Malam,2026-01-08,88.57142857142857,Cerah,750000.0,Tinggi,0
2026-01-03,LRT-02,STOP-009,2026-01-03 11:44:00,2026-01-03 11:51:00,35,35,Saturday,5,Weekend,11,Siang,2026-01-03,100.0,Cerah,750000.0,Tinggi,0
2026-01-14,BRT-01,STOP-005,2026-01-14 09:21:00,2026-01-14 09:32:00,60,36,Wednesday,2,Weekday,9,Pagi Sibuk,2026-01-14,60.0,Hujan,750000.0,Sedang,1
2026-02-10,BRT-02,STOP-013,2026-02-10 09:17:00,2026-02-10 09:22:00,45,17,Tuesday,1,Weekday,9,Pagi Sibuk,2026-02-10,37.77777777777778,Hujan Ringan,750000.0,Rendah,1
2026-01-23,MRT-01,STOP-013,2026-01-23 12:39:00,2026-01-23 12:50:00,35,45,Friday,4,Weekday,12,Siang,2026-01-23,128.57142857142858,Cerah,750000.0,Tinggi,0
2026-01-21,BUS-12,STOP-002,2026-01-21 10:26:00,2026-01-21 10:37:00,45,34,Wednesday,2,Weekday,10,Siang,2026-01-21,75.55555555555556,Cerah,750000.0,Sedang,0
2026-02-10,LRT-02,STOP-006,2026-02-10 07:18:00,2026-02-10 07:23:00,80,61,Tuesday,1,Weekday,7,Pagi Sibuk,2026-02-10,76.25,Cerah,1500000.0,Sedang,1
2026-01-16,MRT-01,STOP-016,2026-01-16 17:22:00,2026-01-16 17:29:00,60,72,Friday,4,Weekday,17,Sore Sibuk,2026-01-16,120.0,Berawan,750000.0,Tinggi,1
2026-02-08,MRT-01,STOP-002,2026-02-08 09:32:00,2026-02-08 09:34:00,60,63,Sunday,6,Weekend,9,Pagi Sibuk,2026-02-08,105.0,Hujan,750000.0,Tinggi,1
2026-01-30,MRT-01,STOP-017,2026-01-30 06:36:00,2026-01-30 06:45:00,50,34,Friday,4,Weekday,6,Pagi Sibuk,2026-01-30,68.0,Hujan Ringan,750000.0,Sedang,1
2026-02-09,MRT-01,STOP-016,2026-02-09 18:46:00,2026-02-09 18:51:00,80,85,Monday,0,Weekday,18,Sore Sibuk,2026-02-09,106.25,Hujan Ringan,1500000.0,Tinggi,1
2026-01-17,LRT-02,STOP-007,2026-01-17 20:16:00,2026-01-17 20:22:00,50,28,Saturday,5,Weekend,20,Malam,2026-01-17,56.00000000000001,Berawan,750000.0,Rendah,0
2026-01-25,LRT-02,STOP-006,2026-01-25 09:38:00,2026-01-25 09:42:00,45,17,Sunday,6,Weekend,9,Pagi Sibuk,2026-01-25,37.77777777777778,Hujan,750000.0,Rendah,1
2026-01-29,MRT-01,STOP-014,2026-01-29 10:18:00,2026-01-29 10:29:00,45,50,Thursday,3,Weekday,10,Siang,2026-01-29,111.11111111111111,Berawan,750000.0,Tinggi,0
2026-01-01,BRT-02,STOP-003,2026-01-01 11:16:00,2026-01-01 11:23:00,50,39,Thursday,3,Weekday,11,Siang,2026-01-01,78.0,Hujan Ringan,750000.0,Sedang,0
2026-02-10,BUS-07,STOP-012,2026-02-10 21:03:00,2026-02-10 21:14:00,45,21,Tuesday,1,Weekday,21,Malam,2026-02-10,46.666666666666664,Hujan Ringan,750000.0,Rendah,0
2026-01-25,BUS-07,STOP-001,2026-01-25 22:24:00,2026-01-25 22:31:00,50,48,Sunday,6,Weekend,22,Malam,2026-01-25,96.0,Cerah,750000.0,Tinggi,0
2026-01-06,BUS-07,STOP-015,2026-01-06 17:27:00,2026-01-06 17:37:00,35,49,Tuesday,1,Weekday,17,Sore Sibuk,2026-01-06,140.0,Hujan Ringan,750000.0,Tinggi,1
2026-01-27,BUS-12,STOP-009,2026-01-27 16:32:00,2026-01-27 16:42:00,60,28,Tuesday,1,Weekday,16,Sore Sibuk,2026-01-27,46.666666666666664,Berawan,750000.0,Rendah,1
2026-02-09,BRT-01,STOP-015,2026-02-09 05:30:00,2026-02-09 05:33:00,35,53,Monday,0,Weekday,5,Dini Hari,2026-02-09,151.42857142857142,Berawan,750000.0,Tinggi,0
2026-02-03,MRT-01,STOP-012,2026-02-03 16:49:00,2026-02-03 16:54:00,50,44,Tuesday,1,Weekday,16,Sore Sibuk,2026-02-03,88.0,Berawan,750000.0,Tinggi,1
2026-02-01,BRT-02,STOP-013,2026-02-01 10:05:00,2026-02-01 10:14:00,60,26,Sunday,6,Weekend,10,Siang,2026-02-01,43.333333333333336,Cerah,750000.0,Rendah,0
2026-01-04,BRT-02,STOP-010,2026-01-04 08:09:00,2026-01-04 08:18:00,45,71,Sunday,6,Weekend,8,Pagi Sibuk,2026-01-04,157.77777777777777,Hujan Ringan,750000.0,Tinggi,1
2026-01-28,BRT-02,STOP-013,2026-01-28 08:16:00,2026-01-28 08:18:00,60,49,Wednesday,2,Weekday,8,Pagi Sibuk,2026-01-28,81.66666666666667,Hujan Ringan,750000.0,Sedang,1
2026-01-28,BUS-12,STOP-006,2026-01-28 05:54:00,2026-01-28 06:05:00,35,40,Wednesday,2,Weekday,5,Dini Hari,2026-01-28,114.28571428571428,Hujan,750000.0,Tinggi,0
2026-02-04,MRT-01,STOP-006,2026-02-04 08:26:00,2026-02-04 08:28:00,45,99,Wednesday,2,Weekday,8,Pagi Sibuk,2026-02-04,220.00000000000003,Hujan Ringan,750000.0,Tinggi,1
2026-02-05,LRT-02,STOP-011,2026-02-05 14:34:00,2026-02-05 14:44:00,50,53,Thursday,3,Weekday,14,Siang,2026-02-05,106.0,Berawan,750000.0,Tinggi,0
2026-02-14,BRT-01,STOP-006,2026-02-14 19:21:00,2026-02-14 19:30:00,45,44,Saturday,5,Weekend,19,Sore Sibuk,2026-02-14,97.77777777777777,Cerah,750000.0,Tinggi,1
2026-01-07,BRT-02,STOP-011,2026-01-07 10:45:00,2026-01-07 10:51:00,35,24,Wednesday,2,Weekday,10,Siang,2026-01-07,68.57142857142857,Cerah,750000.0,Sedang,0
2026-02-11,BRT-01,STOP-002,2026-02-11 20:03:00,2026-02-11 20:12:00,80,54,Wednesday,2,Weekday,20,Malam,2026-02-11,67.5,Hujan Ringan,1500000.0,Sedang,0
2026-01-14,MRT-01,STOP-003,2026-01-14 09:06:00,2026-01-14 09:09:00,80,41,Wednesday,2,Weekday,9,Pagi Sibuk,2026-01-14,51.24999999999999,Hujan,1500000.0,Rendah,1
2026-01-26,MRT-01,STOP-015,2026-01-26 12:31:00,2026-01-26 12:36:00,80,57,Monday,0,Weekday,12,Siang,2026-01-26,71.25,Cerah,1500000.0,Sedang,0
2026-01-14,BUS-07,STOP-015,2026-01-14 07:11:00,2026-01-14 07:21:00,50,61,Wednesday,2,Weekday,7,Pagi Sibuk,2026-01-14,122.0,Berawan,750000.0,Tinggi,1
2026-01-17,LRT-02,STOP-002,2026-01-17 15:03:00,2026-01-17 15:11:00,60,45,Saturday,5,Weekend,15,Siang,2026-01-17,75.0,Cerah,750000.0,Sedang,0
2026-01-24,BUS-12,STOP-017,2026-01-24 18:00:00,2026-01-24 18:02:00,45,70,Saturday,5,Weekend,18,Sore Sibuk,2026-01-24,155.55555555555557,Hujan,750000.0,Tinggi,1
2026-02-08,BUS-12,STOP-001,2026-02-08 17:04:00,2026-02-08 17:14:00,35,53,Sunday,6,Weekend,17,Sore Sibuk,2026-02-08,151.42857142857142,Hujan,750000.0,Tinggi,1
2026-01-25,BUS-07,STOP-005,2026-01-25 20:42:00,2026-01-25 20:48:00,45,21,Sunday,6,Weekend,20,Malam,2026-01-25,46.666666666666664,Hujan Ringan,750000.0,Rendah,0
2026-02-05,MRT-01,STOP-003,2026-02-05 20:27:00,2026-02-05 20:33:00,35,72,Thursday,3,Weekday,20,Malam,2026-02-05,205.7142857142857,Hujan,750000.0,Tinggi,0
2026-01-26,BUS-12,STOP-002,2026-01-26 19:05:00,2026-01-26 19:15:00,35,43,Monday,0,Weekday,19,Sore Sibuk,2026-01-26,122.85714285714286,Hujan,750000.0,Tinggi,1
2026-01-30,BUS-07,STOP-007,2026-01-30 21:14:00,2026-01-30 21:16:00,60,31,Friday,4,Weekday,21,Malam,2026-01-30,51.66666666666667,Berawan,750000.0,Rendah,0
2026-01-16,BRT-02,STOP-014,2026-01-16 14:38:00,2026-01-16 14:43:00,50,42,Friday,4,Weekday,14,Siang,2026-01-16,84.0,Hujan Ringan,750000.0,Sedang,0
2026-01-12,MRT-01,STOP-011,2026-01-12 20:08:00,2026-01-12 20:12:00,35,30,Monday,0,Weekday,20,Malam,2026-01-12,85.71428571428571,Cerah,750000.0,Tinggi,0
2026-01-26,MRT-01,STOP-008,2026-01-26 07:05:00,2026-01-26 07:09:00,60,76,Monday,0,Weekday,7,Pagi Sibuk,2026-01-26,126.66666666666666,Hujan,750000.0,Tinggi,1
2026-01-07,BRT-01,STOP-017,2026-01-07 15:02:00,2026-01-07 15:05:00,35,48,Wednesday,2,Weekday,15,Siang,2026-01-07,137.14285714285714,Berawan,750000.0,Tinggi,0
2026-01-13,MRT-01,STOP-006,2026-01-13 05:46:00,2026-01-13 05:53:00,60,67,Tuesday,1,Weekday,5,Dini Hari,2026-01-13,111.66666666666667,Hujan Ringan,750000.0,Tinggi,0
2026-02-04,MRT-01,STOP-017,2026-02-04 20:00:00,2026-02-04 20:03:00,50,66,Wednesday,2,Weekday,20,Malam,2026-02-04,132.0,Hujan Ringan,750000.0,Tinggi,0
2026-02-13,MRT-01,STOP-011,2026-02-13 09:21:00,2026-02-13 09:28:00,35,75,Friday,4,Weekday,9,Pagi Sibuk,2026-02-13,214.28571428571428,Berawan,750000.0,Tinggi,1
2026-01-27,BUS-07,STOP-014,2026-01-27 08:41:00,2026-01-27 08:46:00,60,59,Tuesday,1,Weekday,8,Pagi Sibuk,2026-01-27,98.33333333333333,Berawan,750000.0,Tinggi,1
2026-01-10,LRT-02,STOP-010,2026-01-10 09:47:00,2026-01-10 09:52:00,50,43,Saturday,5,Weekend,9,Pagi Sibuk,2026-01-10,86.0,Hujan Ringan,750000.0,Tinggi,1
2026-02-11,BUS-07,STOP-010,2026-02-11 14:53:00,2026-02-11 14:56:00,80,22,Wednesday,2,Weekday,14,Siang,2026-02-11,27.500000000000004,Cerah,1500000.0,Rendah,0
2026-02-11,MRT-01,STOP-003,2026-02-11 13:53:00,2026-02-11 14:00:00,35,70,Wednesday,2,Weekday,13,Siang,2026-02-11,200.0,Hujan,750000.0,Tinggi,0
2026-01-04,BUS-12,STOP-014,2026-01-04 20:06:00,2026-01-04 20:15:00,60,24,Sunday,6,Weekend,20,Malam,2026-01-04,40.0,Hujan Ringan,750000.0,Rendah,0
2026-02-07,BRT-01,STOP-001,2026-02-07 06:05:00,2026-02-07 06:07:00,80,17,Saturday,5,Weekend,6,Pagi Sibuk,2026-02-07,21.25,Hujan,1500000.0,Rendah,1
2026-02-01,LRT-02,STOP-013,2026-02-01 20:41:00,2026-02-01 20:51:00,45,36,Sunday,6,Weekend,20,Malam,2026-02-01,80.0,Hujan Ringan,750000.0,Sedang,0
2026-02-09,MRT-01,STOP-002,2026-02-09 15:10:00,2026-02-09 15:21:00,45,65,Monday,0,Weekday,15,Siang,2026-02-09,144.44444444444443,Hujan,750000.0,Tinggi,0
2026-01-27,LRT-02,STOP-017,2026-01-27 08:24:00,2026-01-27 08:29:00,50,69,Tuesday,1,Weekday,8,Pagi Sibuk,2026-01-27,138.0,Berawan,750000.0,Tinggi,1
2026-01-23,BRT-01,STOP-015,2026-01-23 07:18:00,2026-01-23 07:24:00,45,80,Friday,4,Weekday,7,Pagi Sibuk,2026-01-23,177.77777777777777,Hujan,750000.0,Tinggi,1
2026-01-26,BRT-01,STOP-010,2026-01-26 06:22:00,2026-01-26 06:31:00,50,39,Monday,0,Weekday,6,Pagi Sibuk,2026-01-26,78.0,Hujan Ringan,750000.0,Sedang,1
2026-01-16,LRT-02,STOP-014,2026-01-16 16:15:00,2026-01-16 16:24:00,60,43,Friday,4,Weekday,16,Sore Sibuk,2026-01-16,71.66666666666667,Cerah,750000.0,Sedang,1
